"term","estimate","Trait_metric","k"
"ROTC_ss",0.00140327404992133,"NDVI_ED50",26
"(Intercept)",36.2338879008491,"NDVI_ED50",27
"DHW_freq_sup4_1year",-0.0540459884840529,"NDVI_ED50",27
"DHW_collection",-0.0339021140275945,"NDVI_ED50",27
"MMM",-0.0277699238991332,"NDVI_ED50",27
"DHW_freq_sup4",-0.0256098802083694,"NDVI_ED50",27
"Health.score",0.0226912674043382,"NDVI_ED50",27
"Depth",-0.0172456700628272,"NDVI_ED50",27
"TSA_DHW_stdev",-0.016640936557563,"NDVI_ED50",27
"Velocity_OM",-0.0117390105453879,"NDVI_ED50",27
"CF30a",-0.011120110410396,"NDVI_ED50",27
"AR",-0.00805279117165152,"NDVI_ED50",27
"ROTC_ss",-0.00728150034208739,"NDVI_ED50",27
"Turbidity",-0.00195035402475761,"NDVI_ED50",27
"(Intercept)",36.2194139324491,"NDVI_ED50",28
"DHW_freq_sup4_1year",-0.0493225264151246,"NDVI_ED50",28
"DHW_collection",-0.0384842387885608,"NDVI_ED50",28
"MMM",-0.0325685150818866,"NDVI_ED50",28
"Health.score",0.0302700382766848,"NDVI_ED50",28
"Depth",-0.0260258051774088,"NDVI_ED50",28
"DHW_freq_sup4",-0.0186518949111666,"NDVI_ED50",28
"TSA_DHW_stdev",-0.0155838810957251,"NDVI_ED50",28
"AR",-0.0128726523066827,"NDVI_ED50",28
"Velocity_OM",-0.00798044459556912,"NDVI_ED50",28
"ROTC_ss",-0.00507779875412052,"NDVI_ED50",28
"CF30a",-0.00416188383619403,"NDVI_ED50",28
"Turbidity",-0.00254038012567478,"NDVI_ED50",28
"(Intercept)",36.2330492936139,"NDVI_ED50",29
"DHW_freq_sup4_1year",-0.0627853602883031,"NDVI_ED50",29
"DHW_collection",-0.0334224236992652,"NDVI_ED50",29
"Health.score",0.0285280751375316,"NDVI_ED50",29
"DHW_freq_sup4",-0.0257225985530607,"NDVI_ED50",29
"MMM",-0.0256262400141344,"NDVI_ED50",29
"Depth",-0.0189009180300998,"NDVI_ED50",29
"TSA_DHW_stdev",-0.0161090422413954,"NDVI_ED50",29
"CF30a",-0.0158567429782909,"NDVI_ED50",29
"Velocity_OM",-0.014999222985197,"NDVI_ED50",29
"ROTC_ss",-0.00655688381906814,"NDVI_ED50",29
"AR",-0.00529591412130707,"NDVI_ED50",29
"Turbidity",-0.0040389220671765,"NDVI_ED50",29
"(Intercept)",36.1783667579061,"NDVI_ED50",30
"DHW_freq_sup4_1year",-0.0841540011404016,"NDVI_ED50",30
"DHW_collection",-0.054742990810876,"NDVI_ED50",30
"MMM",-0.0394528148103509,"NDVI_ED50",30
"Health.score",0.0389644794655657,"NDVI_ED50",30
"DHW_freq_sup4",-0.0294449587669791,"NDVI_ED50",30
"Depth",-0.027740269295001,"NDVI_ED50",30
"Velocity_OM",-0.0168874808857441,"NDVI_ED50",30
"TSA_DHW_stdev",-0.0133351808009697,"NDVI_ED50",30
"CF30a",-0.0110752651553731,"NDVI_ED50",30
"AR",-0.00703904174022085,"NDVI_ED50",30
"ROTC_ss",-0.00314865936430717,"NDVI_ED50",30
"Turbidity",0.00196726419192616,"NDVI_ED50",30
"(Intercept)",36.2457009744539,"NDVI_ED50",31
"DHW_freq_sup4_1year",-0.0497101699554692,"NDVI_ED50",31
"DHW_collection",-0.0418807844805175,"NDVI_ED50",31
"MMM",-0.0383318557971019,"NDVI_ED50",31
"Health.score",0.0326478733073425,"NDVI_ED50",31
"Depth",-0.0282296125265105,"NDVI_ED50",31
"DHW_freq_sup4",-0.0218197769397947,"NDVI_ED50",31
"TSA_DHW_stdev",-0.0191652430649571,"NDVI_ED50",31
"AR",-0.0170190752835286,"NDVI_ED50",31
"Velocity_OM",-0.0132624598731102,"NDVI_ED50",31
"ROTC_ss",-0.0102294983383855,"NDVI_ED50",31
"CF30a",-0.00471586135273251,"NDVI_ED50",31
"Turbidity",0.000688409532256871,"NDVI_ED50",31
"(Intercept)",36.2278643730813,"NDVI_ED50",32
"DHW_freq_sup4_1year",-0.0606166423189447,"NDVI_ED50",32
"DHW_collection",-0.0406677180802412,"NDVI_ED50",32
"MMM",-0.0380896947864329,"NDVI_ED50",32
"Health.score",0.0359531917134751,"NDVI_ED50",32
"Depth",-0.0269088798733878,"NDVI_ED50",32
"DHW_freq_sup4",-0.0244153620840033,"NDVI_ED50",32
"TSA_DHW_stdev",-0.0220930129586137,"NDVI_ED50",32
"Velocity_OM",-0.0143044421695042,"NDVI_ED50",32
"AR",-0.0137390338003403,"NDVI_ED50",32
"CF30a",-0.012745490770567,"NDVI_ED50",32
"ROTC_ss",-0.00891293127019699,"NDVI_ED50",32
"Turbidity",-0.00709101175866347,"NDVI_ED50",32
"(Intercept)",36.2264711143368,"NDVI_ED50",33
"DHW_freq_sup4_1year",-0.092732832679542,"NDVI_ED50",33
"DHW_collection",-0.059688156306646,"NDVI_ED50",33
"MMM",-0.0473097043211864,"NDVI_ED50",33
"Health.score",0.0464279019867655,"NDVI_ED50",33
"Depth",-0.0378490730693836,"NDVI_ED50",33
"CF30a",-0.0294544196797535,"NDVI_ED50",33
"DHW_freq_sup4",-0.0201575018686213,"NDVI_ED50",33
"Velocity_OM",-0.0129166621128244,"NDVI_ED50",33
"Turbidity",-0.00921677425025943,"NDVI_ED50",33
"TSA_DHW_stdev",-0.00725993604859797,"NDVI_ED50",33
"ROTC_ss",0.00366347880707714,"NDVI_ED50",33
"AR",-0.0031043465054158,"NDVI_ED50",33
"(Intercept)",36.2372275695457,"NDVI_ED50",34
"DHW_freq_sup4_1year",-0.0579393826740983,"NDVI_ED50",34
"DHW_collection",-0.0432025418622871,"NDVI_ED50",34
"MMM",-0.0372816788850518,"NDVI_ED50",34
"Health.score",0.0255618466565622,"NDVI_ED50",34
"Depth",-0.0224344104476531,"NDVI_ED50",34
"TSA_DHW_stdev",-0.0198536758960534,"NDVI_ED50",34
"DHW_freq_sup4",-0.0173529543197962,"NDVI_ED50",34
"Velocity_OM",-0.0139735134322661,"NDVI_ED50",34
"CF30a",-0.0118984968995188,"NDVI_ED50",34
"AR",-0.0116964841162735,"NDVI_ED50",34
"ROTC_ss",-0.00156041748513262,"NDVI_ED50",34
"Turbidity",0.000186847254511959,"NDVI_ED50",34
"(Intercept)",36.216000627747,"NDVI_ED50",35
"DHW_freq_sup4_1year",-0.0625552577818225,"NDVI_ED50",35
"DHW_collection",-0.0406393637094133,"NDVI_ED50",35
"MMM",-0.0316438192261796,"NDVI_ED50",35
"Health.score",0.0268570324758369,"NDVI_ED50",35
"Depth",-0.0256808144685219,"NDVI_ED50",35
"DHW_freq_sup4",-0.021744647577305,"NDVI_ED50",35
"TSA_DHW_stdev",-0.0180617426610164,"NDVI_ED50",35
"Velocity_OM",-0.0139774583080033,"NDVI_ED50",35
"CF30a",-0.0120068583058077,"NDVI_ED50",35
"AR",-0.00898555261325857,"NDVI_ED50",35
"ROTC_ss",-0.0066358670786685,"NDVI_ED50",35
"Turbidity",-0.000424816330447927,"NDVI_ED50",35
"(Intercept)",36.2237506460003,"NDVI_ED50",36
"DHW_freq_sup4_1year",-0.0622169982289303,"NDVI_ED50",36
"DHW_collection",-0.0436177014323071,"NDVI_ED50",36
"MMM",-0.0381288494277265,"NDVI_ED50",36
"Health.score",0.0291618610072002,"NDVI_ED50",36
"DHW_freq_sup4",-0.0220407679504811,"NDVI_ED50",36
"Depth",-0.0213568777182381,"NDVI_ED50",36
"TSA_DHW_stdev",-0.0169228506211367,"NDVI_ED50",36
"CF30a",-0.014056757908509,"NDVI_ED50",36
"Velocity_OM",-0.0130564763525032,"NDVI_ED50",36
"AR",-0.0114946880278851,"NDVI_ED50",36
"ROTC_ss",-0.00424221198194224,"NDVI_ED50",36
"Turbidity",0.0010010243191787,"NDVI_ED50",36
"(Intercept)",36.235011995698,"NDVI_ED50",37
"DHW_freq_sup4_1year",-0.0378378417517306,"NDVI_ED50",37
"DHW_collection",-0.0281594571604972,"NDVI_ED50",37
"MMM",-0.0216418802285918,"NDVI_ED50",37
"Health.score",0.0194524225210856,"NDVI_ED50",37
"DHW_freq_sup4",-0.0174754488714029,"NDVI_ED50",37
"Depth",-0.0154740681551311,"NDVI_ED50",37
"TSA_DHW_stdev",-0.0130685649762965,"NDVI_ED50",37
"Velocity_OM",-0.00845269088958162,"NDVI_ED50",37
"AR",-0.0059875075075055,"NDVI_ED50",37
"CF30a",-0.00284704911063215,"NDVI_ED50",37
"Turbidity",-0.000156614611129751,"NDVI_ED50",37
"ROTC_ss",-6.94275885410093e-05,"NDVI_ED50",37
"(Intercept)",36.2108871282776,"NDVI_ED50",38
"DHW_freq_sup4_1year",-0.0534660391696179,"NDVI_ED50",38
"DHW_collection",-0.0412359522231756,"NDVI_ED50",38
"MMM",-0.0342379406665639,"NDVI_ED50",38
"Depth",-0.0243433841396943,"NDVI_ED50",38
"Health.score",0.0226041982777983,"NDVI_ED50",38
"DHW_freq_sup4",-0.0213143511812962,"NDVI_ED50",38
"TSA_DHW_stdev",-0.0191476451766412,"NDVI_ED50",38
"AR",-0.0145496735706963,"NDVI_ED50",38
"Velocity_OM",-0.00884359259076643,"NDVI_ED50",38
"Turbidity",-0.00635578311566624,"NDVI_ED50",38
"CF30a",-0.00461565383377289,"NDVI_ED50",38
"ROTC_ss",-0.00243420220539044,"NDVI_ED50",38
"(Intercept)",36.1996376174717,"NDVI_ED50",39
"DHW_freq_sup4_1year",-0.0660380574093202,"NDVI_ED50",39
"DHW_collection",-0.0426140394238418,"NDVI_ED50",39
"Health.score",0.0370706386169869,"NDVI_ED50",39
"MMM",-0.0354662899516143,"NDVI_ED50",39
"DHW_freq_sup4",-0.0268095747765641,"NDVI_ED50",39
"Depth",-0.0265614112440036,"NDVI_ED50",39
"TSA_DHW_stdev",-0.0201430140097978,"NDVI_ED50",39
"Velocity_OM",-0.01510024826295,"NDVI_ED50",39
"AR",-0.0114066157960183,"NDVI_ED50",39
"ROTC_ss",-0.0108704609813828,"NDVI_ED50",39
"CF30a",-0.00717499715537239,"NDVI_ED50",39
"Turbidity",-0.00145448615532404,"NDVI_ED50",39
"(Intercept)",36.257245858427,"NDVI_ED50",40
"DHW_freq_sup4_1year",-0.0423079480462256,"NDVI_ED50",40
"DHW_collection",-0.0308539865745046,"NDVI_ED50",40
"MMM",-0.027862013939848,"NDVI_ED50",40
"DHW_freq_sup4",-0.0227268142433919,"NDVI_ED50",40
"Health.score",0.021160864307889,"NDVI_ED50",40
"TSA_DHW_stdev",-0.0205628149827269,"NDVI_ED50",40
"Depth",-0.0167272051434166,"NDVI_ED50",40
"Velocity_OM",-0.0114079008279288,"NDVI_ED50",40
"AR",-0.0102943984040359,"NDVI_ED50",40
"CF30a",-0.00802931368511961,"NDVI_ED50",40
"ROTC_ss",-0.00559863336489178,"NDVI_ED50",40
"Turbidity",-0.00316271340513744,"NDVI_ED50",40
"(Intercept)",36.2059379417225,"NDVI_ED50",41
"DHW_freq_sup4_1year",-0.0564456797404506,"NDVI_ED50",41
"DHW_collection",-0.0421440283048196,"NDVI_ED50",41
"MMM",-0.0318543229517529,"NDVI_ED50",41
"Depth",-0.0254166266658513,"NDVI_ED50",41
"Health.score",0.0243257834476852,"NDVI_ED50",41
"DHW_freq_sup4",-0.0216700207598206,"NDVI_ED50",41
"TSA_DHW_stdev",-0.0164579677507187,"NDVI_ED50",41
"Velocity_OM",-0.00857919022238678,"NDVI_ED50",41
"AR",-0.00769729365098863,"NDVI_ED50",41
"ROTC_ss",0.00509464780615827,"NDVI_ED50",41
"Turbidity",-0.00294028543877618,"NDVI_ED50",41
"CF30a",-0.00220394266790455,"NDVI_ED50",41
"(Intercept)",36.2357167141081,"NDVI_ED50",42
"DHW_freq_sup4_1year",-0.0413621065355726,"NDVI_ED50",42
"DHW_collection",-0.030162653973446,"NDVI_ED50",42
"MMM",-0.0237372903194949,"NDVI_ED50",42
"DHW_freq_sup4",-0.0188871097380982,"NDVI_ED50",42
"Depth",-0.0185717500376086,"NDVI_ED50",42
"Health.score",0.0156830013665764,"NDVI_ED50",42
"TSA_DHW_stdev",-0.0143187934154561,"NDVI_ED50",42
"AR",-0.0111118432741868,"NDVI_ED50",42
"ROTC_ss",-0.00871782685003422,"NDVI_ED50",42
"Velocity_OM",-0.00826321464830303,"NDVI_ED50",42
"Turbidity",-0.00231071380643434,"NDVI_ED50",42
"CF30a",-0.00122529953687342,"NDVI_ED50",42
"(Intercept)",36.2478482798992,"NDVI_ED50",43
"DHW_freq_sup4_1year",-0.0441284711574632,"NDVI_ED50",43
"DHW_collection",-0.0340336067777599,"NDVI_ED50",43
"MMM",-0.0281025868543451,"NDVI_ED50",43
"Health.score",0.024625027000785,"NDVI_ED50",43
"DHW_freq_sup4",-0.0192861515880672,"NDVI_ED50",43
"Depth",-0.0163603784550774,"NDVI_ED50",43
"TSA_DHW_stdev",-0.0148843077526468,"NDVI_ED50",43
"Velocity_OM",-0.0117558633571936,"NDVI_ED50",43
"AR",-0.00797050333301833,"NDVI_ED50",43
"CF30a",-0.00477201455194681,"NDVI_ED50",43
"Turbidity",0.00148028520526365,"NDVI_ED50",43
"ROTC_ss",0.000266834568057316,"NDVI_ED50",43
"(Intercept)",36.2606728639937,"NDVI_ED50",44
"DHW_freq_sup4_1year",-0.0748660866457639,"NDVI_ED50",44
"DHW_collection",-0.0456302708835861,"NDVI_ED50",44
"MMM",-0.0399907216377235,"NDVI_ED50",44
"Depth",-0.0327053227382815,"NDVI_ED50",44
"Health.score",0.0308519850452612,"NDVI_ED50",44
"DHW_freq_sup4",-0.0243580810158544,"NDVI_ED50",44
"TSA_DHW_stdev",-0.01898480917816,"NDVI_ED50",44
"Velocity_OM",-0.0187239232367294,"NDVI_ED50",44
"CF30a",-0.016955868161011,"NDVI_ED50",44
"AR",-0.0129006843709758,"NDVI_ED50",44
"ROTC_ss",-0.00886710436520773,"NDVI_ED50",44
"Turbidity",-0.00709738192309273,"NDVI_ED50",44
"(Intercept)",36.2327377158967,"NDVI_ED50",45
"DHW_freq_sup4_1year",-0.0675641429717689,"NDVI_ED50",45
"DHW_collection",-0.0459435950051202,"NDVI_ED50",45
"MMM",-0.0385744518419593,"NDVI_ED50",45
"Health.score",0.0319198807430695,"NDVI_ED50",45
"DHW_freq_sup4",-0.0248630444407791,"NDVI_ED50",45
"Depth",-0.0248443249078574,"NDVI_ED50",45
"TSA_DHW_stdev",-0.0204052902440345,"NDVI_ED50",45
"CF30a",-0.0150845827735939,"NDVI_ED50",45
"Velocity_OM",-0.0144256537143409,"NDVI_ED50",45
"AR",-0.0108137375033445,"NDVI_ED50",45
"ROTC_ss",-0.0071012999328428,"NDVI_ED50",45
"Turbidity",0.00021020271245443,"NDVI_ED50",45
"(Intercept)",36.2399146234263,"NDVI_ED50",46
"DHW_freq_sup4_1year",-0.0854142097312583,"NDVI_ED50",46
"DHW_collection",-0.0510126574623168,"NDVI_ED50",46
"Health.score",0.0395557790567253,"NDVI_ED50",46
"MMM",-0.030377126090208,"NDVI_ED50",46
"DHW_freq_sup4",-0.027040269821385,"NDVI_ED50",46
"Depth",-0.0186874519089459,"NDVI_ED50",46
"TSA_DHW_stdev",-0.0173765358015148,"NDVI_ED50",46
"Velocity_OM",-0.0131014690203587,"NDVI_ED50",46
"ROTC_ss",0.00806521591376653,"NDVI_ED50",46
"CF30a",-0.00634589127930219,"NDVI_ED50",46
"AR",-0.00235927791489828,"NDVI_ED50",46
"Turbidity",4.85403702993553e-05,"NDVI_ED50",46
"(Intercept)",36.2128465310342,"NDVI_ED50",47
"DHW_freq_sup4_1year",-0.068246162140179,"NDVI_ED50",47
"DHW_collection",-0.0427287784952918,"NDVI_ED50",47
"Health.score",0.0280876354545522,"NDVI_ED50",47
"MMM",-0.0279380144475462,"NDVI_ED50",47
"DHW_freq_sup4",-0.0252270167554194,"NDVI_ED50",47
"Depth",-0.0177647695139451,"NDVI_ED50",47
"TSA_DHW_stdev",-0.0166863870752531,"NDVI_ED50",47
"Velocity_OM",-0.0147514211320264,"NDVI_ED50",47
"CF30a",-0.0064629213096375,"NDVI_ED50",47
"AR",-0.00633804367712726,"NDVI_ED50",47
"ROTC_ss",-0.00606308749569815,"NDVI_ED50",47
"Turbidity",0.00104687745789976,"NDVI_ED50",47
"(Intercept)",36.2319183550652,"NDVI_ED50",48
"DHW_freq_sup4_1year",-0.0432737096979106,"NDVI_ED50",48
"DHW_collection",-0.0351747179968081,"NDVI_ED50",48
"MMM",-0.0276989628457313,"NDVI_ED50",48
"Health.score",0.0213879223573013,"NDVI_ED50",48
"Depth",-0.0197581204661509,"NDVI_ED50",48
"DHW_freq_sup4",-0.0169110132670861,"NDVI_ED50",48
"TSA_DHW_stdev",-0.0143525950632923,"NDVI_ED50",48
"AR",-0.00921899981837774,"NDVI_ED50",48
"Velocity_OM",-0.00886580992861875,"NDVI_ED50",48
"CF30a",-0.00397796244011809,"NDVI_ED50",48
"Turbidity",0.00290976745231435,"NDVI_ED50",48
"ROTC_ss",-0.00276518755455992,"NDVI_ED50",48
"(Intercept)",36.2372762961096,"NDVI_ED50",49
"DHW_freq_sup4_1year",-0.0622960879677615,"NDVI_ED50",49
"DHW_collection",-0.0445600892115278,"NDVI_ED50",49
"Health.score",0.0373934112414672,"NDVI_ED50",49
"Depth",-0.0369576699746139,"NDVI_ED50",49
"MMM",-0.0323684990269714,"NDVI_ED50",49
"DHW_freq_sup4",-0.0296051808593813,"NDVI_ED50",49
"TSA_DHW_stdev",-0.0204281059654653,"NDVI_ED50",49
"Velocity_OM",-0.0123273478218053,"NDVI_ED50",49
"AR",-0.00876226889112049,"NDVI_ED50",49
"ROTC_ss",-0.00681537554665418,"NDVI_ED50",49
"CF30a",-0.0029380004842157,"NDVI_ED50",49
"Turbidity",0.000750073393099169,"NDVI_ED50",49
"(Intercept)",36.225236603999,"NDVI_ED50",50
"DHW_freq_sup4_1year",-0.0410110745459056,"NDVI_ED50",50
"DHW_collection",-0.0318451468802315,"NDVI_ED50",50
"MMM",-0.0273353541565028,"NDVI_ED50",50
"Depth",-0.0171199652422077,"NDVI_ED50",50
"Health.score",0.0157598196274394,"NDVI_ED50",50
"DHW_freq_sup4",-0.0154726398177866,"NDVI_ED50",50
"TSA_DHW_stdev",-0.0131719864957466,"NDVI_ED50",50
"AR",-0.0116573326687935,"NDVI_ED50",50
"Velocity_OM",-0.0088888748116747,"NDVI_ED50",50
"CF30a",-0.00455821466338947,"NDVI_ED50",50
"ROTC_ss",-0.00335979216163354,"NDVI_ED50",50
"Turbidity",-0.00318778030510569,"NDVI_ED50",50
"(Intercept)",36.2490971442713,"NDVI_ED50",51
"DHW_freq_sup4_1year",-0.0815098549228547,"NDVI_ED50",51
"DHW_collection",-0.0600333314132106,"NDVI_ED50",51
"MMM",-0.0502565934705667,"NDVI_ED50",51
"Health.score",0.0480507519188399,"NDVI_ED50",51
"Depth",-0.0369332966652255,"NDVI_ED50",51
"DHW_freq_sup4",-0.0279004605079469,"NDVI_ED50",51
"TSA_DHW_stdev",-0.0267940547176892,"NDVI_ED50",51
"AR",-0.0189327621654414,"NDVI_ED50",51
"Velocity_OM",-0.0146045476151039,"NDVI_ED50",51
"CF30a",-0.00973283608137869,"NDVI_ED50",51
"ROTC_ss",-0.00574756739895621,"NDVI_ED50",51
"Turbidity",-0.00156820216466587,"NDVI_ED50",51
"(Intercept)",36.2143341441234,"NDVI_ED50",52
"DHW_freq_sup4_1year",-0.051908895362442,"NDVI_ED50",52
"DHW_collection",-0.0362510655625721,"NDVI_ED50",52
"MMM",-0.0308365285173663,"NDVI_ED50",52
"Health.score",0.0233551826816445,"NDVI_ED50",52
"DHW_freq_sup4",-0.0215118050064017,"NDVI_ED50",52
"Depth",-0.0205988819684448,"NDVI_ED50",52
"TSA_DHW_stdev",-0.0175099407880399,"NDVI_ED50",52
"AR",-0.0137871051890627,"NDVI_ED50",52
"Velocity_OM",-0.0119544134240364,"NDVI_ED50",52
"ROTC_ss",-0.00895774197030907,"NDVI_ED50",52
"CF30a",-0.00450187299718545,"NDVI_ED50",52
"Turbidity",-0.00357646150583315,"NDVI_ED50",52
"(Intercept)",36.2293139868417,"NDVI_ED50",53
"DHW_freq_sup4_1year",-0.0599582514906362,"NDVI_ED50",53
"DHW_collection",-0.040709220209137,"NDVI_ED50",53
"MMM",-0.030279659310047,"NDVI_ED50",53
"Depth",-0.0262617578587403,"NDVI_ED50",53
"Health.score",0.0257195070076373,"NDVI_ED50",53
"DHW_freq_sup4",-0.0218893742536023,"NDVI_ED50",53
"TSA_DHW_stdev",-0.0178195175746806,"NDVI_ED50",53
"Velocity_OM",-0.0139040362277145,"NDVI_ED50",53
"AR",-0.00931090203638708,"NDVI_ED50",53
"CF30a",-0.00803998488810233,"NDVI_ED50",53
"ROTC_ss",-0.00795575319384533,"NDVI_ED50",53
"Turbidity",-0.00127092324679145,"NDVI_ED50",53
"(Intercept)",36.239081881979,"NDVI_ED50",54
"DHW_freq_sup4_1year",-0.0798758803613655,"NDVI_ED50",54
"DHW_collection",-0.0569417710169471,"NDVI_ED50",54
"MMM",-0.0427217834573637,"NDVI_ED50",54
"Health.score",0.0363353643826716,"NDVI_ED50",54
"Depth",-0.0310962761754114,"NDVI_ED50",54
"DHW_freq_sup4",-0.0285080911738716,"NDVI_ED50",54
"TSA_DHW_stdev",-0.0213631687676012,"NDVI_ED50",54
"Velocity_OM",-0.0160483910399978,"NDVI_ED50",54
"CF30a",-0.0115261313497722,"NDVI_ED50",54
"AR",-0.00809532689064196,"NDVI_ED50",54
"Turbidity",0.00369057672669884,"NDVI_ED50",54
"ROTC_ss",-0.00132211570399639,"NDVI_ED50",54
"(Intercept)",36.2356518086991,"NDVI_ED50",55
"DHW_freq_sup4_1year",-0.0522476487098277,"NDVI_ED50",55
"DHW_collection",-0.0378197550490595,"NDVI_ED50",55
"MMM",-0.0326884606656173,"NDVI_ED50",55
"Health.score",0.0263906710725283,"NDVI_ED50",55
"DHW_freq_sup4",-0.0226874601750618,"NDVI_ED50",55
"Depth",-0.0216163757901095,"NDVI_ED50",55
"TSA_DHW_stdev",-0.020896402621766,"NDVI_ED50",55
"Velocity_OM",-0.014800643547214,"NDVI_ED50",55
"CF30a",-0.0110252253027837,"NDVI_ED50",55
"AR",-0.00999361900586955,"NDVI_ED50",55
"ROTC_ss",-0.00600249452550357,"NDVI_ED50",55
"Turbidity",0.000876096591352054,"NDVI_ED50",55
"(Intercept)",36.2333469822572,"NDVI_ED50",56
"DHW_freq_sup4_1year",-0.0597059744444131,"NDVI_ED50",56
"DHW_collection",-0.0440201247897785,"NDVI_ED50",56
"MMM",-0.0386572431837565,"NDVI_ED50",56
"Health.score",0.0370112337888585,"NDVI_ED50",56
"Depth",-0.0305148246372603,"NDVI_ED50",56
"DHW_freq_sup4",-0.0191748384108809,"NDVI_ED50",56
"TSA_DHW_stdev",-0.0170867435578412,"NDVI_ED50",56
"AR",-0.0146068901538348,"NDVI_ED50",56
"Velocity_OM",-0.0128256153176563,"NDVI_ED50",56
"ROTC_ss",-0.00811003525059549,"NDVI_ED50",56
"CF30a",-0.00788848768691303,"NDVI_ED50",56
"Turbidity",-0.00307195027724731,"NDVI_ED50",56
"(Intercept)",36.2107644201825,"NDVI_ED50",57
"DHW_freq_sup4_1year",-0.0701548045679176,"NDVI_ED50",57
"DHW_collection",-0.0556875528638217,"NDVI_ED50",57
"MMM",-0.0425359089673578,"NDVI_ED50",57
"Depth",-0.0290424283305302,"NDVI_ED50",57
"Health.score",0.0239663253707562,"NDVI_ED50",57
"AR",-0.0184980231869918,"NDVI_ED50",57
"DHW_freq_sup4",-0.0169081700828784,"NDVI_ED50",57
"Velocity_OM",-0.0147421068174293,"NDVI_ED50",57
"TSA_DHW_stdev",-0.0133797662277044,"NDVI_ED50",57
"ROTC_ss",-0.00667636920337118,"NDVI_ED50",57
"Turbidity",0.00521565650201817,"NDVI_ED50",57
"CF30a",-0.00292620983589495,"NDVI_ED50",57
"(Intercept)",36.232035728838,"NDVI_ED50",58
"DHW_freq_sup4_1year",-0.0564200358298518,"NDVI_ED50",58
"DHW_collection",-0.0433081480895834,"NDVI_ED50",58
"MMM",-0.0333532777405806,"NDVI_ED50",58
"Depth",-0.0264054656937756,"NDVI_ED50",58
"Health.score",0.0239318583936706,"NDVI_ED50",58
"DHW_freq_sup4",-0.0207710158484438,"NDVI_ED50",58
"TSA_DHW_stdev",-0.0159154732320597,"NDVI_ED50",58
"AR",-0.010355327965257,"NDVI_ED50",58
"Velocity_OM",-0.00935380793896184,"NDVI_ED50",58
"CF30a",-0.0074112874756181,"NDVI_ED50",58
"ROTC_ss",-0.00113600701716198,"NDVI_ED50",58
"Turbidity",0.0010879167355562,"NDVI_ED50",58
"(Intercept)",36.2423350108528,"NDVI_ED50",59
"DHW_freq_sup4_1year",-0.0505586279254663,"NDVI_ED50",59
"DHW_collection",-0.0393442466604318,"NDVI_ED50",59
"MMM",-0.0331083255127046,"NDVI_ED50",59
"Health.score",0.030709424021307,"NDVI_ED50",59
"Depth",-0.0212450357401764,"NDVI_ED50",59
"TSA_DHW_stdev",-0.019051626720497,"NDVI_ED50",59
"DHW_freq_sup4",-0.0182197890436818,"NDVI_ED50",59
"Velocity_OM",-0.011850206181151,"NDVI_ED50",59
"AR",-0.0108004709712571,"NDVI_ED50",59
"CF30a",-0.00312357215382175,"NDVI_ED50",59
"ROTC_ss",-0.000721624438373656,"NDVI_ED50",59
"Turbidity",-0.000129361643777432,"NDVI_ED50",59
"(Intercept)",36.2212716375805,"NDVI_ED50",60
"DHW_freq_sup4_1year",-0.035937126578036,"NDVI_ED50",60
"DHW_collection",-0.0244843794784222,"NDVI_ED50",60
"MMM",-0.0233954886328859,"NDVI_ED50",60
"Health.score",0.0222208772519965,"NDVI_ED50",60
"DHW_freq_sup4",-0.0198199836177666,"NDVI_ED50",60
"TSA_DHW_stdev",-0.0163747167320378,"NDVI_ED50",60
"Depth",-0.0117166919800728,"NDVI_ED50",60
"Velocity_OM",-0.010399919450384,"NDVI_ED50",60
"AR",-0.0103747107010309,"NDVI_ED50",60
"ROTC_ss",-0.00719492680379095,"NDVI_ED50",60
"CF30a",-0.00546581176481331,"NDVI_ED50",60
"Turbidity",-0.00497793917892513,"NDVI_ED50",60
"(Intercept)",36.2599075179944,"NDVI_ED50",61
"DHW_freq_sup4_1year",-0.106658896164862,"NDVI_ED50",61
"DHW_collection",-0.0639294179306737,"NDVI_ED50",61
"Health.score",0.0420884304639531,"NDVI_ED50",61
"MMM",-0.0400813029657873,"NDVI_ED50",61
"Depth",-0.0293954387757266,"NDVI_ED50",61
"DHW_freq_sup4",-0.0265389054383007,"NDVI_ED50",61
"Velocity_OM",-0.0218592961443706,"NDVI_ED50",61
"CF30a",-0.0208102578340924,"NDVI_ED50",61
"Turbidity",0.00899408717280914,"NDVI_ED50",61
"ROTC_ss",0.00531301778240902,"NDVI_ED50",61
"TSA_DHW_stdev",-0.00478987097371699,"NDVI_ED50",61
"AR",0.00110405182134083,"NDVI_ED50",61
"(Intercept)",36.2456902084299,"NDVI_ED50",62
"DHW_freq_sup4_1year",-0.0628387999252419,"NDVI_ED50",62
"DHW_collection",-0.0474529365462781,"NDVI_ED50",62
"MMM",-0.0393166577760085,"NDVI_ED50",62
"Health.score",0.0289475639495027,"NDVI_ED50",62
"Depth",-0.0266135968171429,"NDVI_ED50",62
"DHW_freq_sup4",-0.0195890281098607,"NDVI_ED50",62
"TSA_DHW_stdev",-0.018259643449161,"NDVI_ED50",62
"CF30a",-0.0118366224116384,"NDVI_ED50",62
"Velocity_OM",-0.0114083582615942,"NDVI_ED50",62
"AR",-0.0106763688577011,"NDVI_ED50",62
"Turbidity",-0.00168245485833668,"NDVI_ED50",62
